merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,MCC_Desc,merchant_country,merchant_risk_segment,event_date,transaction_count,total_amount,fraud_rate,cnp_rate,chargeback_rate_30d,refund_rate_7d,mcc_mismatch_rate,volume_spike_rate,settlement_account_changes_30d,avg_ip_risk,laundering_risk_score,risk_event_type
M0000103,MID870363459,MERCHANT_00103,5945,"Hobby, Toy, and Game Shops",ARE,LOW,2025-06-30,67,8582.1,0.14925373134328357,0.31343283582089554,0.04477611940298507,0.0990100979073394,0.0,0.04477611940298507,0,26.550746268656717,20.2,normal_monitoring
M0000104,MID731121829,MERCHANT_00104,5411,"Grocery Stores, Supermarkets",USA,MEDIUM,2025-06-30,67,30764.750000000004,0.13432835820895522,0.3582089552238806,0.05970149253731343,0.1746634990199148,0.014925373134328358,0.05970149253731343,3,20.52686567164179,52.6,normal_monitoring
M0000105,MID635151727,MERCHANT_00105,5814,Fast Food Restaurants,FRA,LOW,2025-06-30,64,9966.27,0.171875,0.375,0.078125,0.13643124763413678,0.03125,0.0,1,22.4171875,31.7,normal_monitoring
M0000106,MID374372576,MERCHANT_00106,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,63,6473.66,0.06349206349206349,0.2857142857142857,0.031746031746031744,0.11184471762420846,0.015873015873015872,0.06349206349206349,0,21.252380952380953,12.1,normal_monitoring
M0000107,MID745472522,MERCHANT_00107,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,70,7999.83,0.1,0.2857142857142857,0.02857142857142857,0.12294327727669449,0.014285714285714285,0.04285714285714286,1,20.537142857142857,19.0,normal_monitoring
M0000108,MID908328148,MERCHANT_00108,4722,Travel Agencies,GBR,LOW,2025-06-30,60,6985.81,0.1,0.4,0.05,0.09632485120983739,0.016666666666666666,0.0,0,21.720000000000002,14.6,normal_monitoring
M0000109,MID897768776,MERCHANT_00109,5732,Electronics Sales,BRA,LOW,2025-06-30,57,6796.48,0.24561403508771928,0.2982456140350877,0.05263157894736842,0.14885037312818522,0.017543859649122806,0.017543859649122806,2,25.517543859649123,50.2,normal_monitoring
M0000110,MID250210175,MERCHANT_00110,4722,Travel Agencies,GBR,MEDIUM,2025-06-30,68,10694.07,0.1323529411764706,0.38235294117647056,0.08823529411764706,0.13683925911587555,0.07352941176470588,0.058823529411764705,1,21.608823529411765,41.6,chargeback_watch
M0000111,MID404476287,MERCHANT_00111,5094,"Jewelry, Watches, Silverware",ARE,LOW,2025-06-30,68,14544.53,0.14705882352941177,0.2647058823529412,0.058823529411764705,0.1753791998028004,0.0,0.029411764705882353,0,27.29264705882353,23.2,normal_monitoring
M0000112,MID826234120,MERCHANT_00112,5094,"Jewelry, Watches, Silverware",DEU,LOW,2025-06-30,56,6933.5,0.10714285714285714,0.42857142857142855,0.07142857142857142,0.07056782763469574,0.05357142857142857,0.03571428571428571,0,22.587500000000002,19.6,normal_monitoring
M0000113,MID277663567,MERCHANT_00113,4722,Travel Agencies,USA,LOW,2025-06-30,58,7378.94,0.1206896551724138,0.2413793103448276,0.06896551724137931,0.15159393666329063,0.034482758620689655,0.017241379310344827,0,21.455172413793104,8.6,normal_monitoring
M0000114,MID173740665,MERCHANT_00114,5814,Fast Food Restaurants,AUS,LOW,2025-06-30,68,10414.6,0.1323529411764706,0.29411764705882354,0.11764705882352941,0.075565620413517,0.04411764705882353,0.058823529411764705,0,20.110294117647058,30.8,chargeback_watch
M0000115,MID313177278,MERCHANT_00115,4829,Wire Transfer Money Orders,USA,LOW,2025-06-30,63,7314.59,0.1746031746031746,0.3333333333333333,0.031746031746031744,0.17408346894221002,0.015873015873015872,0.031746031746031744,1,20.72857142857143,35.0,normal_monitoring
M0000116,MID491172404,MERCHANT_00116,5999,Miscellaneous Retail Stores,USA,LOW,2025-06-30,54,5908.56,0.07407407407407407,0.24074074074074073,0.05555555555555555,0.06528332408339485,0.018518518518518517,0.0,0,20.312962962962963,7.7,normal_monitoring
M0000117,MID671669929,MERCHANT_00117,5814,Fast Food Restaurants,ESP,MEDIUM,2025-06-30,75,13101.29,0.17333333333333334,0.36,0.10666666666666667,0.19127035438995332,0.04,0.04,4,20.558666666666667,68.0,chargeback_watch
M0000118,MID416497320,MERCHANT_00118,5812,"Eating Places, Restaurants",GBR,LOW,2025-06-30,47,14531.44,0.0851063829787234,0.425531914893617,0.06382978723404255,0.11055826423726448,0.0425531914893617,0.06382978723404255,0,19.217021276595744,20.9,normal_monitoring
M0000119,MID538522678,MERCHANT_00119,7011,"Hotels, Motels, Resorts",GBR,LOW,2025-06-30,67,7185.17,0.208955223880597,0.34328358208955223,0.07462686567164178,0.24102173163039278,0.014925373134328358,0.04477611940298507,3,22.13731343283582,51.4,normal_monitoring
M0000120,MID988129743,MERCHANT_00120,5732,Electronics Sales,GBR,LOW,2025-06-30,79,8380.33,0.1518987341772152,0.34177215189873417,0.0759493670886076,0.15219015584394321,0.012658227848101266,0.0379746835443038,1,22.4126582278481,32.6,normal_monitoring
M0000121,MID369873458,MERCHANT_00121,4722,Travel Agencies,CAN,LOW,2025-06-30,65,7927.78,0.15384615384615385,0.35384615384615387,0.06153846153846154,0.13758296567488315,0.0,0.07692307692307693,0,20.84,31.4,normal_monitoring
M0000122,MID522365559,MERCHANT_00122,5311,Department Stores,USA,LOW,2025-06-30,75,7042.7699999999995,0.13333333333333333,0.25333333333333335,0.06666666666666667,0.1659391735904,0.02666666666666667,0.09333333333333334,1,22.285333333333334,33.5,normal_monitoring
M0000123,MID320485509,MERCHANT_00123,5812,"Eating Places, Restaurants",DEU,LOW,2025-06-30,82,9101.95,0.12195121951219512,0.36585365853658536,0.08536585365853659,0.14226241841655307,0.024390243902439025,0.036585365853658534,0,20.18658536585366,19.0,chargeback_watch
M0000124,MID379035282,MERCHANT_00124,5814,Fast Food Restaurants,GBR,MEDIUM,2025-06-30,66,7501.03,0.09090909090909091,0.3181818181818182,0.015151515151515152,0.0995064627003301,0.07575757575757576,0.015151515151515152,4,20.543939393939397,62.4,normal_monitoring
M0000125,MID991599410,MERCHANT_00125,5411,"Grocery Stores, Supermarkets",CAN,MEDIUM,2025-06-30,62,8731.28,0.12903225806451613,0.3064516129032258,0.04838709677419355,0.18199118885887222,0.03225806451612903,0.016129032258064516,3,20.046774193548387,61.2,normal_monitoring
M0000126,MID663760293,MERCHANT_00126,5814,Fast Food Restaurants,SGP,LOW,2025-06-30,64,9730.16,0.15625,0.59375,0.09375,0.22212783231294905,0.015625,0.03125,0,22.6390625,18.6,chargeback_watch
M0000127,MID446415427,MERCHANT_00127,5814,Fast Food Restaurants,ARE,LOW,2025-06-30,70,10513.3,0.2857142857142857,0.4,0.1,0.20532130173021723,0.02857142857142857,0.07142857142857142,4,27.68,68.8,chargeback_watch
M0000128,MID377187749,MERCHANT_00128,5814,Fast Food Restaurants,DEU,LOW,2025-06-30,72,15716.16,0.18055555555555555,0.4027777777777778,0.1111111111111111,0.18349650454624036,0.041666666666666664,0.06944444444444445,0,20.34861111111111,30.7,chargeback_watch
M0000129,MID339750312,MERCHANT_00129,5732,Electronics Sales,USA,LOW,2025-06-30,60,6874.04,0.11666666666666667,0.36666666666666664,0.016666666666666666,0.0957320879137554,0.0,0.016666666666666666,1,23.408333333333335,23.9,normal_monitoring
M0000130,MID948672458,MERCHANT_00130,4722,Travel Agencies,GBR,LOW,2025-06-30,63,11835.86,0.06349206349206349,0.3492063492063492,0.047619047619047616,0.03922713622455825,0.015873015873015872,0.031746031746031744,1,20.530158730158732,25.0,normal_monitoring
M0000131,MID721746139,MERCHANT_00131,5732,Electronics Sales,CAN,LOW,2025-06-30,77,10178.93,0.19480519480519481,0.36363636363636365,0.09090909090909091,0.2688286955786352,0.012987012987012988,0.025974025974025976,2,22.146753246753246,46.9,chargeback_watch
M0000132,MID251131573,MERCHANT_00132,5812,"Eating Places, Restaurants",GBR,LOW,2025-06-30,74,6566.1,0.16216216216216217,0.43243243243243246,0.08108108108108109,0.15129299674088964,0.04054054054054054,0.04054054054054054,0,21.558108108108108,23.7,chargeback_watch
M0000133,MID632307176,MERCHANT_00133,6051,Non-Financial Institutions - Currency Dealers,DEU,LOW,2025-06-30,66,10430.91,0.19696969696969696,0.30303030303030304,0.15151515151515152,0.12667242351675548,0.030303030303030304,0.030303030303030304,1,21.277272727272727,37.0,chargeback_watch
M0000134,MID585856955,MERCHANT_00134,5411,"Grocery Stores, Supermarkets",GBR,MEDIUM,2025-06-30,73,10339.95,0.136986301369863,0.3424657534246575,0.1095890410958904,0.11594653570328718,0.0547945205479452,0.0821917808219178,3,19.836986301369862,56.4,chargeback_watch
M0000135,MID849851940,MERCHANT_00135,5311,Department Stores,ESP,LOW,2025-06-30,69,10666.57,0.21739130434782608,0.4057971014492754,0.11594202898550725,0.24020504147273916,0.08695652173913043,0.014492753623188406,3,21.881159420289855,60.3,chargeback_watch
M0000136,MID338787001,MERCHANT_00136,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,73,8819.460000000001,0.1095890410958904,0.2876712328767123,0.0821917808219178,0.14260917631165365,0.0273972602739726,0.0136986301369863,0,23.086301369863012,26.6,chargeback_watch
M0000137,MID655001366,MERCHANT_00137,7994,Video Game Arcades,IND,LOW,2025-06-30,73,9600.69,0.136986301369863,0.2602739726027397,0.0958904109589041,0.17374345583989576,0.0273972602739726,0.0547945205479452,0,20.07945205479452,22.2,chargeback_watch
M0000138,MID314623082,MERCHANT_00138,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,63,12285.83,0.12698412698412698,0.3333333333333333,0.09523809523809523,0.15110715897531382,0.031746031746031744,0.031746031746031744,0,20.8,18.6,chargeback_watch
M0000139,MID394108428,MERCHANT_00139,5732,Electronics Sales,BRA,LOW,2025-06-30,70,10290.56,0.2857142857142857,0.37142857142857144,0.1,0.194459882746207,0.04285714285714286,0.02857142857142857,3,27.90714285714286,67.6,chargeback_watch
M0000140,MID574915775,MERCHANT_00140,5094,"Jewelry, Watches, Silverware",DEU,LOW,2025-06-30,60,5616.83,0.15,0.3333333333333333,0.1,0.18909192533153155,0.0,0.1,0,21.84333333333333,28.9,chargeback_watch
M0000141,MID868189061,MERCHANT_00141,4722,Travel Agencies,IND,LOW,2025-06-30,70,9827.199999999999,0.2,0.44285714285714284,0.04285714285714286,0.1880217832200754,0.05714285714285714,0.04285714285714286,1,21.94857142857143,32.8,normal_monitoring
M0000142,MID787470928,MERCHANT_00142,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,56,10319.54,0.10714285714285714,0.375,0.03571428571428571,0.1490151836472105,0.10714285714285714,0.017857142857142856,0,21.10892857142857,11.0,normal_monitoring
M0000143,MID928487087,MERCHANT_00143,5094,"Jewelry, Watches, Silverware",CAN,LOW,2025-06-30,66,7380.94,0.06060606060606061,0.3181818181818182,0.030303030303030304,0.09016425912779141,0.07575757575757576,0.06060606060606061,1,20.51969696969697,21.3,normal_monitoring
M0000144,MID382824301,MERCHANT_00144,5732,Electronics Sales,DEU,LOW,2025-06-30,73,14835.58,0.1232876712328767,0.2876712328767123,0.0684931506849315,0.08446875356677071,0.0273972602739726,0.0273972602739726,0,20.32191780821918,22.2,normal_monitoring
M0000145,MID109717846,MERCHANT_00145,7994,Video Game Arcades,ESP,LOW,2025-06-30,59,9321.08,0.06779661016949153,0.3559322033898305,0.03389830508474576,0.10245237430403756,0.01694915254237288,0.03389830508474576,0,19.583050847457628,20.8,normal_monitoring
M0000146,MID185569898,MERCHANT_00146,5999,Miscellaneous Retail Stores,IND,LOW,2025-06-30,69,8200.58,0.15942028985507245,0.4492753623188406,0.07246376811594203,0.15210798576219337,0.028985507246376812,0.028985507246376812,0,21.627536231884058,23.7,normal_monitoring
M0000147,MID542080011,MERCHANT_00147,6051,Non-Financial Institutions - Currency Dealers,GBR,LOW,2025-06-30,66,12008.59,0.18181818181818182,0.3484848484848485,0.10606060606060606,0.121928878068709,0.0,0.045454545454545456,1,23.3969696969697,39.6,chargeback_watch
M0000148,MID666396549,MERCHANT_00148,7994,Video Game Arcades,ARE,LOW,2025-06-30,55,6072.7,0.23636363636363636,0.38181818181818183,0.10909090909090909,0.18700940122222343,0.05454545454545454,0.03636363636363636,1,25.44181818181818,38.5,chargeback_watch
M0000149,MID802215788,MERCHANT_00149,4829,Wire Transfer Money Orders,IND,LOW,2025-06-30,65,7822.65,0.12307692307692308,0.24615384615384617,0.1076923076923077,0.1335819839449951,0.046153846153846156,0.015384615384615385,0,20.92615384615385,19.0,chargeback_watch
M0000150,MID957038381,MERCHANT_00150,4722,Travel Agencies,GBR,LOW,2025-06-30,68,9362.63,0.11764705882352941,0.4264705882352941,0.014705882352941176,0.07225833691181652,0.014705882352941176,0.014705882352941176,0,20.98235294117647,18.0,normal_monitoring
M0000151,MID675070347,MERCHANT_00151,5814,Fast Food Restaurants,ARE,LOW,2025-06-30,51,6124.93,0.4117647058823529,0.39215686274509803,0.09803921568627451,0.44923569714764416,0.0392156862745098,0.058823529411764705,1,28.601960784313725,69.2,chargeback_watch
M0000152,MID868417054,MERCHANT_00152,5411,"Grocery Stores, Supermarkets",NGA,LOW,2025-06-30,69,9786.55,0.18840579710144928,0.463768115942029,0.13043478260869565,0.16876664652630527,0.014492753623188406,0.028985507246376812,0,26.202898550724637,31.4,chargeback_watch
M0000153,MID954356072,MERCHANT_00153,6051,Non-Financial Institutions - Currency Dealers,GBR,MEDIUM,2025-06-30,52,7360.6900000000005,0.15384615384615385,0.36538461538461536,0.17307692307692307,0.19651204641656272,0.019230769230769232,0.057692307692307696,2,19.417307692307695,64.1,chargeback_watch
M0000154,MID492311218,MERCHANT_00154,5411,"Grocery Stores, Supermarkets",GBR,LOW,2025-06-30,63,7602.9,0.06349206349206349,0.2857142857142857,0.06349206349206349,0.09614724322453534,0.047619047619047616,0.031746031746031744,0,21.036507936507935,15.2,normal_monitoring
M0000155,MID894658651,MERCHANT_00155,5814,Fast Food Restaurants,GBR,LOW,2025-06-30,62,6825.55,0.0967741935483871,0.3064516129032258,0.016129032258064516,0.08771813077307163,0.0,0.016129032258064516,1,19.73709677419355,21.5,normal_monitoring
M0000156,MID704390950,MERCHANT_00156,5814,Fast Food Restaurants,IND,LOW,2025-06-30,68,9223.09,0.16176470588235295,0.3088235294117647,0.07352941176470588,0.07851967666747077,0.04411764705882353,0.07352941176470588,0,21.226470588235294,19.0,normal_monitoring
M0000157,MID671656904,MERCHANT_00157,5732,Electronics Sales,GBR,LOW,2025-06-30,75,9621.38,0.06666666666666667,0.26666666666666666,0.04,0.1199486438910615,0.013333333333333334,0.05333333333333334,0,22.00133333333333,15.2,normal_monitoring
M0000158,MID116254745,MERCHANT_00158,5311,Department Stores,SGP,MEDIUM,2025-06-30,72,9269.95,0.2361111111111111,0.3194444444444444,0.08333333333333333,0.2678135432154734,0.05555555555555555,0.013888888888888888,4,21.470833333333335,79.4,merchant_laundering_watch
M0000159,MID186720693,MERCHANT_00159,6051,Non-Financial Institutions - Currency Dealers,GBR,MEDIUM,2025-06-30,68,10619.75,0.20588235294117646,0.36764705882352944,0.04411764705882353,0.2600138239770832,0.04411764705882353,0.08823529411764706,1,19.83235294117647,47.7,normal_monitoring
M0000160,MID164673240,MERCHANT_00160,5411,"Grocery Stores, Supermarkets",ARE,LOW,2025-06-30,67,9931.88,0.2537313432835821,0.417910447761194,0.1044776119402985,0.2254332807365108,0.014925373134328358,0.0,3,28.4,62.0,chargeback_watch
M0000161,MID548832717,MERCHANT_00161,7011,"Hotels, Motels, Resorts",AUS,LOW,2025-06-30,80,10980.91,0.125,0.425,0.075,0.15003468000412684,0.0375,0.0375,1,22.1525,29.1,normal_monitoring
M0000162,MID123272047,MERCHANT_00162,7011,"Hotels, Motels, Resorts",SGP,LOW,2025-06-30,73,9851.42,0.1643835616438356,0.3013698630136986,0.1095890410958904,0.09188418454594495,0.0273972602739726,0.0273972602739726,0,20.615068493150687,24.0,chargeback_watch
M0000163,MID239054368,MERCHANT_00163,7994,Video Game Arcades,GBR,LOW,2025-06-30,76,9493.28,0.11842105263157894,0.34210526315789475,0.07894736842105263,0.1539493007247032,0.013157894736842105,0.05263157894736842,0,21.12236842105263,23.9,normal_monitoring
M0000164,MID589675791,MERCHANT_00164,4511,"Airlines, Air Carriers",GBR,LOW,2025-06-30,54,7785.33,0.07407407407407407,0.37037037037037035,0.07407407407407407,0.1212666674372908,0.037037037037037035,0.018518518518518517,0,22.90555555555556,9.1,normal_monitoring
M0000165,MID894745142,MERCHANT_00165,5411,"Grocery Stores, Supermarkets",ARE,MEDIUM,2025-06-30,64,7697.73,0.265625,0.34375,0.0625,0.3196626030418456,0.078125,0.03125,3,25.3390625,75.0,merchant_laundering_watch
M0000166,MID937966093,MERCHANT_00166,5945,"Hobby, Toy, and Game Shops",GBR,LOW,2025-06-30,64,10712.710000000001,0.140625,0.359375,0.078125,0.11616275228648353,0.015625,0.03125,0,20.8234375,15.7,normal_monitoring
M0000167,MID750799784,MERCHANT_00167,5999,Miscellaneous Retail Stores,GBR,HIGH,2025-06-30,69,13906.29,0.07246376811594203,0.2463768115942029,0.057971014492753624,0.08181675316747551,0.057971014492753624,0.043478260869565216,4,21.055072463768116,69.5,normal_monitoring
M0000168,MID604122732,MERCHANT_00168,6011,Automated Cash Disbursements,GBR,MEDIUM,2025-06-30,70,7683.93,0.11428571428571428,0.2571428571428571,0.07142857142857142,0.1836472753706359,0.02857142857142857,0.04285714285714286,1,20.902857142857144,39.1,normal_monitoring
M0000169,MID178245125,MERCHANT_00169,7994,Video Game Arcades,USA,LOW,2025-06-30,70,9360.84,0.14285714285714285,0.34285714285714286,0.05714285714285714,0.07134248830113941,0.014285714285714285,0.02857142857142857,0,21.941428571428574,21.4,normal_monitoring
M0000170,MID686907155,MERCHANT_00170,5814,Fast Food Restaurants,FRA,LOW,2025-06-30,59,6522.3,0.1694915254237288,0.423728813559322,0.11864406779661017,0.14364827994830806,0.03389830508474576,0.06779661016949153,0,20.23050847457627,28.2,chargeback_watch
M0000171,MID240687179,MERCHANT_00171,5814,Fast Food Restaurants,CAN,LOW,2025-06-30,73,12545.37,0.1506849315068493,0.3835616438356164,0.0684931506849315,0.09130514371845978,0.0,0.0410958904109589,0,20.84246575342466,16.9,normal_monitoring
M0000172,MID882244679,MERCHANT_00172,5094,"Jewelry, Watches, Silverware",GBR,LOW,2025-06-30,71,7484.81,0.14084507042253522,0.30985915492957744,0.09859154929577464,0.08157335327842599,0.0,0.04225352112676056,0,20.930985915492958,20.4,chargeback_watch
M0000173,MID701376909,MERCHANT_00173,5814,Fast Food Restaurants,USA,LOW,2025-06-30,70,8368.93,0.08571428571428572,0.4142857142857143,0.07142857142857142,0.06774470990489695,0.014285714285714285,0.02857142857142857,0,20.79857142857143,8.0,normal_monitoring
M0000174,MID392245740,MERCHANT_00174,5732,Electronics Sales,DEU,LOW,2025-06-30,64,12610.05,0.109375,0.328125,0.09375,0.10656534869116226,0.03125,0.0625,0,20.615625,27.8,chargeback_watch
M0000175,MID883895980,MERCHANT_00175,7994,Video Game Arcades,GBR,HIGH,2025-06-30,52,6202.49,0.057692307692307696,0.3076923076923077,0.057692307692307696,0.06849196024276422,0.038461538461538464,0.038461538461538464,1,20.982692307692307,45.5,normal_monitoring
M0000176,MID590332595,MERCHANT_00176,7994,Video Game Arcades,GBR,LOW,2025-06-30,67,10079.63,0.11940298507462686,0.3283582089552239,0.04477611940298507,0.0631475382436666,0.0,0.029850746268656716,0,20.64179104477612,21.5,normal_monitoring
M0000177,MID606433678,MERCHANT_00177,5732,Electronics Sales,GBR,MEDIUM,2025-06-30,74,9765.63,0.06756756756756757,0.2702702702702703,0.08108108108108109,0.08090031907386894,0.05405405405405406,0.013513513513513514,1,19.55135135135135,33.7,chargeback_watch
M0000178,MID203345366,MERCHANT_00178,7011,"Hotels, Motels, Resorts",USA,LOW,2025-06-30,63,12434.51,0.09523809523809523,0.4126984126984127,0.047619047619047616,0.11623935102676694,0.0,0.047619047619047616,0,21.27142857142857,15.4,normal_monitoring
