merchant_id,Merch_ID_DE42,merchant_name,MCC_Code,merchant_country,merchant_onboard_date,merchant_risk_segment,MCC_Desc
M0001059,MID311531279,MERCHANT_01059,5094,IND,2023-02-28,HIGH,"Jewelry, Watches, Silverware"
M0001060,MID641510747,MERCHANT_01060,5814,GBR,2023-06-08,LOW,Fast Food Restaurants
M0001061,MID925116986,MERCHANT_01061,4722,CAN,2023-03-30,LOW,Travel Agencies
M0001062,MID619995901,MERCHANT_01062,5814,AUS,2025-02-12,LOW,Fast Food Restaurants
M0001063,MID675842682,MERCHANT_01063,5411,GBR,2023-10-31,LOW,"Grocery Stores, Supermarkets"
M0001064,MID317975457,MERCHANT_01064,5999,AUS,2023-01-22,LOW,Miscellaneous Retail Stores
M0001065,MID222071971,MERCHANT_01065,5814,BRA,2025-02-11,LOW,Fast Food Restaurants
M0001066,MID642883630,MERCHANT_01066,4511,BRA,2023-11-01,LOW,"Airlines, Air Carriers"
M0001067,MID889205369,MERCHANT_01067,7011,GBR,2024-09-24,LOW,"Hotels, Motels, Resorts"
M0001068,MID631337466,MERCHANT_01068,5945,ARE,2022-02-08,MEDIUM,"Hobby, Toy, and Game Shops"
M0001069,MID740750693,MERCHANT_01069,5814,GBR,2025-02-20,LOW,Fast Food Restaurants
M0001070,MID683617674,MERCHANT_01070,4722,AUS,2023-11-02,LOW,Travel Agencies
M0001071,MID417374109,MERCHANT_01071,5732,USA,2024-07-18,LOW,Electronics Sales
M0001072,MID777679025,MERCHANT_01072,5999,ESP,2021-07-10,MEDIUM,Miscellaneous Retail Stores
M0001073,MID286170283,MERCHANT_01073,5732,USA,2021-10-11,LOW,Electronics Sales
M0001074,MID952822268,MERCHANT_01074,5812,NGA,2021-09-09,MEDIUM,"Eating Places, Restaurants"
M0001075,MID496056809,MERCHANT_01075,5411,USA,2022-03-18,MEDIUM,"Grocery Stores, Supermarkets"
M0001076,MID250936091,MERCHANT_01076,5411,USA,2022-07-02,LOW,"Grocery Stores, Supermarkets"
M0001077,MID336016616,MERCHANT_01077,5732,IND,2025-03-16,LOW,Electronics Sales
M0001078,MID924203661,MERCHANT_01078,6011,USA,2023-02-06,HIGH,Automated Cash Disbursements
M0001079,MID157653047,MERCHANT_01079,5411,ESP,2022-05-11,LOW,"Grocery Stores, Supermarkets"
M0001080,MID570375246,MERCHANT_01080,5945,GBR,2022-08-24,LOW,"Hobby, Toy, and Game Shops"
M0001081,MID580745124,MERCHANT_01081,5812,IND,2025-01-28,LOW,"Eating Places, Restaurants"
M0001082,MID314195753,MERCHANT_01082,4829,USA,2022-10-04,LOW,Wire Transfer Money Orders
M0001083,MID723437526,MERCHANT_01083,5999,USA,2021-12-14,LOW,Miscellaneous Retail Stores
M0001084,MID272778567,MERCHANT_01084,6051,IND,2021-09-03,LOW,Non-Financial Institutions - Currency Dealers
M0001085,MID906120681,MERCHANT_01085,4722,USA,2023-03-26,LOW,Travel Agencies
M0001086,MID390436263,MERCHANT_01086,6011,USA,2024-05-05,LOW,Automated Cash Disbursements
M0001087,MID336629286,MERCHANT_01087,5999,BRA,2024-05-01,LOW,Miscellaneous Retail Stores
M0001088,MID955823257,MERCHANT_01088,5411,IND,2024-06-12,LOW,"Grocery Stores, Supermarkets"
M0001089,MID358526755,MERCHANT_01089,5999,AUS,2023-02-12,LOW,Miscellaneous Retail Stores
M0001090,MID887396289,MERCHANT_01090,5945,GBR,2022-07-25,LOW,"Hobby, Toy, and Game Shops"
M0001091,MID961220200,MERCHANT_01091,4829,DEU,2022-01-15,MEDIUM,Wire Transfer Money Orders
M0001092,MID140510295,MERCHANT_01092,5999,NGA,2021-04-12,LOW,Miscellaneous Retail Stores
M0001093,MID716731130,MERCHANT_01093,5812,GBR,2025-03-20,LOW,"Eating Places, Restaurants"
M0001094,MID874103046,MERCHANT_01094,7011,GBR,2024-08-04,LOW,"Hotels, Motels, Resorts"
M0001095,MID405173465,MERCHANT_01095,5999,GBR,2023-02-17,LOW,Miscellaneous Retail Stores
M0001096,MID650972232,MERCHANT_01096,5411,IND,2021-11-17,LOW,"Grocery Stores, Supermarkets"
M0001097,MID660492639,MERCHANT_01097,5411,GBR,2023-08-13,LOW,"Grocery Stores, Supermarkets"
M0001098,MID472309323,MERCHANT_01098,5945,USA,2021-08-30,LOW,"Hobby, Toy, and Game Shops"
M0001099,MID710627191,MERCHANT_01099,5411,ESP,2021-10-16,LOW,"Grocery Stores, Supermarkets"
M0001100,MID728708196,MERCHANT_01100,5814,GBR,2022-10-07,LOW,Fast Food Restaurants
M0001101,MID989442045,MERCHANT_01101,4511,USA,2022-10-11,LOW,"Airlines, Air Carriers"
M0001102,MID869075854,MERCHANT_01102,5411,AUS,2022-08-29,LOW,"Grocery Stores, Supermarkets"
M0001103,MID199128608,MERCHANT_01103,5411,GBR,2022-10-09,LOW,"Grocery Stores, Supermarkets"
M0001104,MID606052209,MERCHANT_01104,5311,GBR,2022-06-18,HIGH,Department Stores
M0001105,MID326126536,MERCHANT_01105,6051,IND,2024-05-15,LOW,Non-Financial Institutions - Currency Dealers
M0001106,MID633812551,MERCHANT_01106,4511,GBR,2022-06-06,HIGH,"Airlines, Air Carriers"
M0001107,MID105435099,MERCHANT_01107,5945,GBR,2024-11-22,LOW,"Hobby, Toy, and Game Shops"
M0001108,MID397228051,MERCHANT_01108,4829,AUS,2025-01-10,LOW,Wire Transfer Money Orders
M0001109,MID278490182,MERCHANT_01109,5999,DEU,2025-04-05,LOW,Miscellaneous Retail Stores
M0001110,MID674983616,MERCHANT_01110,5814,NGA,2021-05-31,LOW,Fast Food Restaurants
M0001111,MID952004103,MERCHANT_01111,7011,USA,2022-10-22,LOW,"Hotels, Motels, Resorts"
M0001112,MID159930816,MERCHANT_01112,5812,GBR,2023-01-26,LOW,"Eating Places, Restaurants"
M0001113,MID370621269,MERCHANT_01113,5814,GBR,2022-01-11,LOW,Fast Food Restaurants
M0001114,MID906232340,MERCHANT_01114,7994,USA,2024-01-17,LOW,Video Game Arcades
M0001115,MID595333266,MERCHANT_01115,5814,GBR,2021-11-12,MEDIUM,Fast Food Restaurants
M0001116,MID633512087,MERCHANT_01116,4511,IND,2023-07-21,LOW,"Airlines, Air Carriers"
M0001117,MID713208491,MERCHANT_01117,7994,AUS,2024-01-11,MEDIUM,Video Game Arcades
M0001118,MID738519000,MERCHANT_01118,6011,SGP,2023-11-06,LOW,Automated Cash Disbursements
M0001119,MID864287007,MERCHANT_01119,7994,USA,2021-04-23,MEDIUM,Video Game Arcades
M0001120,MID503243131,MERCHANT_01120,4722,USA,2023-08-02,LOW,Travel Agencies
M0001121,MID795228946,MERCHANT_01121,5945,GBR,2024-09-23,LOW,"Hobby, Toy, and Game Shops"
M0001122,MID221671649,MERCHANT_01122,5411,BRA,2021-12-26,LOW,"Grocery Stores, Supermarkets"
M0001123,MID431236143,MERCHANT_01123,5945,GBR,2021-07-05,MEDIUM,"Hobby, Toy, and Game Shops"
M0001124,MID998717538,MERCHANT_01124,7994,GBR,2023-03-05,MEDIUM,Video Game Arcades
M0001125,MID877841950,MERCHANT_01125,5732,GBR,2023-11-08,HIGH,Electronics Sales
M0001126,MID856107911,MERCHANT_01126,5812,DEU,2024-10-06,LOW,"Eating Places, Restaurants"
M0001127,MID991691370,MERCHANT_01127,5999,AUS,2023-03-05,LOW,Miscellaneous Retail Stores
M0001128,MID836184918,MERCHANT_01128,5814,GBR,2023-06-12,MEDIUM,Fast Food Restaurants
M0001129,MID436040057,MERCHANT_01129,5812,GBR,2023-02-17,HIGH,"Eating Places, Restaurants"
M0001130,MID122930730,MERCHANT_01130,5999,FRA,2024-09-14,LOW,Miscellaneous Retail Stores
M0001131,MID802882770,MERCHANT_01131,5411,CAN,2021-08-10,LOW,"Grocery Stores, Supermarkets"
M0001132,MID235145152,MERCHANT_01132,5814,USA,2025-02-14,LOW,Fast Food Restaurants
M0001133,MID954087400,MERCHANT_01133,5814,GBR,2023-06-07,MEDIUM,Fast Food Restaurants
M0001134,MID517832421,MERCHANT_01134,5094,GBR,2023-11-04,LOW,"Jewelry, Watches, Silverware"
M0001135,MID771325291,MERCHANT_01135,5732,GBR,2023-01-21,LOW,Electronics Sales
M0001136,MID856222951,MERCHANT_01136,5999,ESP,2021-06-02,LOW,Miscellaneous Retail Stores
M0001137,MID796955635,MERCHANT_01137,5732,AUS,2021-10-06,LOW,Electronics Sales
M0001138,MID967465629,MERCHANT_01138,5999,GBR,2024-06-13,LOW,Miscellaneous Retail Stores
M0001139,MID965503370,MERCHANT_01139,5945,IND,2023-12-07,HIGH,"Hobby, Toy, and Game Shops"
M0001140,MID963896726,MERCHANT_01140,5732,GBR,2023-03-23,LOW,Electronics Sales
M0001141,MID252413439,MERCHANT_01141,5814,GBR,2022-10-10,LOW,Fast Food Restaurants
M0001142,MID610915485,MERCHANT_01142,4511,BRA,2024-06-18,LOW,"Airlines, Air Carriers"
M0001143,MID861594019,MERCHANT_01143,5732,AUS,2022-09-25,LOW,Electronics Sales
M0001144,MID478996384,MERCHANT_01144,4722,GBR,2024-06-30,LOW,Travel Agencies
M0001145,MID717691280,MERCHANT_01145,5999,USA,2022-02-24,LOW,Miscellaneous Retail Stores
M0001146,MID268460095,MERCHANT_01146,5311,FRA,2024-08-11,MEDIUM,Department Stores
M0001147,MID984185331,MERCHANT_01147,7011,IND,2023-08-16,MEDIUM,"Hotels, Motels, Resorts"
M0001148,MID705432341,MERCHANT_01148,5812,GBR,2022-01-17,LOW,"Eating Places, Restaurants"
M0001149,MID565257218,MERCHANT_01149,5945,USA,2024-08-24,LOW,"Hobby, Toy, and Game Shops"
M0001150,MID885631534,MERCHANT_01150,5411,NGA,2022-09-16,LOW,"Grocery Stores, Supermarkets"
M0001151,MID728596725,MERCHANT_01151,5945,GBR,2023-08-09,LOW,"Hobby, Toy, and Game Shops"
M0001152,MID296322996,MERCHANT_01152,5999,USA,2023-09-01,LOW,Miscellaneous Retail Stores
M0001153,MID734927002,MERCHANT_01153,5411,GBR,2021-09-28,HIGH,"Grocery Stores, Supermarkets"
M0001154,MID153074269,MERCHANT_01154,5999,FRA,2025-02-28,LOW,Miscellaneous Retail Stores
M0001155,MID902827674,MERCHANT_01155,7994,DEU,2024-09-02,LOW,Video Game Arcades
M0001156,MID538391421,MERCHANT_01156,6011,IND,2024-07-09,LOW,Automated Cash Disbursements
M0001157,MID773128071,MERCHANT_01157,4722,GBR,2022-01-19,LOW,Travel Agencies
M0001158,MID476390557,MERCHANT_01158,5812,CAN,2024-09-16,MEDIUM,"Eating Places, Restaurants"
M0001159,MID458340926,MERCHANT_01159,4511,IND,2024-01-14,HIGH,"Airlines, Air Carriers"
M0001160,MID573391036,MERCHANT_01160,4829,USA,2021-04-29,LOW,Wire Transfer Money Orders
M0001161,MID784923127,MERCHANT_01161,6011,USA,2021-10-26,LOW,Automated Cash Disbursements
M0001162,MID627406522,MERCHANT_01162,4829,GBR,2023-03-28,MEDIUM,Wire Transfer Money Orders
M0001163,MID625610120,MERCHANT_01163,5814,GBR,2025-03-08,LOW,Fast Food Restaurants
M0001164,MID201447383,MERCHANT_01164,5411,USA,2025-03-01,MEDIUM,"Grocery Stores, Supermarkets"
M0001165,MID262612687,MERCHANT_01165,4829,GBR,2022-12-17,LOW,Wire Transfer Money Orders
M0001166,MID230975087,MERCHANT_01166,5311,CAN,2021-09-30,LOW,Department Stores
M0001167,MID261524387,MERCHANT_01167,5814,GBR,2024-11-14,LOW,Fast Food Restaurants
M0001168,MID639312880,MERCHANT_01168,4722,ESP,2022-09-27,LOW,Travel Agencies
M0001169,MID361734386,MERCHANT_01169,5999,GBR,2025-04-13,LOW,Miscellaneous Retail Stores
M0001170,MID809547609,MERCHANT_01170,4829,GBR,2021-08-27,LOW,Wire Transfer Money Orders
M0001171,MID204178131,MERCHANT_01171,5999,IND,2023-06-17,LOW,Miscellaneous Retail Stores
M0001172,MID727245198,MERCHANT_01172,5732,CAN,2024-10-02,LOW,Electronics Sales
M0001173,MID306701622,MERCHANT_01173,5812,GBR,2024-10-31,LOW,"Eating Places, Restaurants"
M0001174,MID112620702,MERCHANT_01174,5732,GBR,2024-04-24,LOW,Electronics Sales
M0001175,MID475065616,MERCHANT_01175,5411,GBR,2025-03-10,LOW,"Grocery Stores, Supermarkets"
M0001176,MID318899641,MERCHANT_01176,5732,IND,2021-09-10,MEDIUM,Electronics Sales
M0001177,MID498763508,MERCHANT_01177,6011,GBR,2025-02-17,LOW,Automated Cash Disbursements
M0001178,MID149809762,MERCHANT_01178,5999,GBR,2023-08-20,LOW,Miscellaneous Retail Stores
M0001179,MID625822751,MERCHANT_01179,5814,ARE,2024-03-16,LOW,Fast Food Restaurants
M0001180,MID391155447,MERCHANT_01180,7011,USA,2022-11-03,LOW,"Hotels, Motels, Resorts"
M0001181,MID243494412,MERCHANT_01181,5945,GBR,2021-06-25,LOW,"Hobby, Toy, and Game Shops"
M0001182,MID356325799,MERCHANT_01182,5812,IND,2024-12-22,LOW,"Eating Places, Restaurants"
M0001183,MID924440096,MERCHANT_01183,6011,GBR,2022-06-11,HIGH,Automated Cash Disbursements
M0001184,MID812835091,MERCHANT_01184,5411,GBR,2021-06-18,LOW,"Grocery Stores, Supermarkets"
M0001185,MID279956877,MERCHANT_01185,7994,USA,2024-10-10,LOW,Video Game Arcades
M0001186,MID648802184,MERCHANT_01186,5999,GBR,2021-09-10,LOW,Miscellaneous Retail Stores
M0001187,MID387870586,MERCHANT_01187,4829,USA,2022-05-26,LOW,Wire Transfer Money Orders
M0001188,MID667480283,MERCHANT_01188,4829,AUS,2022-11-11,LOW,Wire Transfer Money Orders
M0001189,MID528472052,MERCHANT_01189,5094,CAN,2022-10-18,LOW,"Jewelry, Watches, Silverware"
M0001190,MID440182031,MERCHANT_01190,5411,FRA,2022-09-27,LOW,"Grocery Stores, Supermarkets"
M0001191,MID711772477,MERCHANT_01191,4829,GBR,2023-08-10,MEDIUM,Wire Transfer Money Orders
M0001192,MID707475882,MERCHANT_01192,5411,USA,2023-06-29,LOW,"Grocery Stores, Supermarkets"
M0001193,MID836468912,MERCHANT_01193,5411,AUS,2022-10-11,LOW,"Grocery Stores, Supermarkets"
M0001194,MID354243836,MERCHANT_01194,5999,USA,2023-10-25,LOW,Miscellaneous Retail Stores
M0001195,MID716922717,MERCHANT_01195,4511,GBR,2022-04-26,LOW,"Airlines, Air Carriers"
M0001196,MID450446052,MERCHANT_01196,5411,GBR,2024-02-05,LOW,"Grocery Stores, Supermarkets"
M0001197,MID888802660,MERCHANT_01197,5411,GBR,2022-01-15,LOW,"Grocery Stores, Supermarkets"
M0001198,MID595864317,MERCHANT_01198,5999,GBR,2024-05-04,LOW,Miscellaneous Retail Stores
M0001199,MID123495117,MERCHANT_01199,5411,BRA,2022-05-10,LOW,"Grocery Stores, Supermarkets"
M0001200,MID477942951,MERCHANT_01200,5999,IND,2024-01-11,MEDIUM,Miscellaneous Retail Stores
M0001201,MID322904435,MERCHANT_01201,5411,GBR,2023-01-15,LOW,"Grocery Stores, Supermarkets"
M0001202,MID962152439,MERCHANT_01202,4722,CAN,2023-08-21,LOW,Travel Agencies
M0001203,MID456816608,MERCHANT_01203,5814,USA,2022-10-11,LOW,Fast Food Restaurants
M0001204,MID336995921,MERCHANT_01204,5999,CAN,2021-12-27,LOW,Miscellaneous Retail Stores
M0001205,MID417170839,MERCHANT_01205,5814,GBR,2022-10-13,LOW,Fast Food Restaurants
M0001206,MID406232324,MERCHANT_01206,6011,IND,2025-02-10,LOW,Automated Cash Disbursements
M0001207,MID110295526,MERCHANT_01207,5411,NGA,2022-12-16,LOW,"Grocery Stores, Supermarkets"
M0001208,MID988092167,MERCHANT_01208,5732,AUS,2023-04-04,MEDIUM,Electronics Sales
M0001209,MID795709959,MERCHANT_01209,5814,GBR,2022-11-23,LOW,Fast Food Restaurants
M0001210,MID834660197,MERCHANT_01210,5311,FRA,2024-04-04,MEDIUM,Department Stores
M0001211,MID274816461,MERCHANT_01211,4722,GBR,2024-07-13,LOW,Travel Agencies
M0001212,MID283491874,MERCHANT_01212,5814,USA,2023-01-08,LOW,Fast Food Restaurants
M0001213,MID279544136,MERCHANT_01213,6011,GBR,2023-06-13,LOW,Automated Cash Disbursements
M0001214,MID827988224,MERCHANT_01214,4722,ARE,2022-11-09,MEDIUM,Travel Agencies
M0001215,MID446519564,MERCHANT_01215,7994,GBR,2023-07-28,LOW,Video Game Arcades
M0001216,MID129175250,MERCHANT_01216,7994,IND,2023-06-11,LOW,Video Game Arcades
M0001217,MID485448407,MERCHANT_01217,5311,CAN,2023-02-14,LOW,Department Stores
M0001218,MID230012292,MERCHANT_01218,4511,GBR,2024-10-25,MEDIUM,"Airlines, Air Carriers"
M0001219,MID466521766,MERCHANT_01219,5411,USA,2023-06-29,LOW,"Grocery Stores, Supermarkets"
M0001220,MID323602100,MERCHANT_01220,5999,USA,2023-09-26,LOW,Miscellaneous Retail Stores
M0001221,MID478599091,MERCHANT_01221,4829,USA,2025-02-01,LOW,Wire Transfer Money Orders
M0001222,MID846414629,MERCHANT_01222,5311,GBR,2024-08-25,LOW,Department Stores
M0001223,MID394507815,MERCHANT_01223,5945,GBR,2022-02-06,LOW,"Hobby, Toy, and Game Shops"
M0001224,MID291845609,MERCHANT_01224,5812,GBR,2022-03-28,LOW,"Eating Places, Restaurants"
M0001225,MID205698406,MERCHANT_01225,5814,GBR,2023-09-27,MEDIUM,Fast Food Restaurants
M0001226,MID342764534,MERCHANT_01226,5999,GBR,2022-07-12,MEDIUM,Miscellaneous Retail Stores
M0001227,MID296175192,MERCHANT_01227,5814,GBR,2022-01-19,MEDIUM,Fast Food Restaurants
M0001228,MID365405221,MERCHANT_01228,7994,IND,2022-04-27,LOW,Video Game Arcades
M0001229,MID448441200,MERCHANT_01229,4511,GBR,2023-01-17,LOW,"Airlines, Air Carriers"
M0001230,MID169220347,MERCHANT_01230,5814,GBR,2024-04-23,MEDIUM,Fast Food Restaurants
M0001231,MID466908500,MERCHANT_01231,4829,DEU,2023-03-22,LOW,Wire Transfer Money Orders
M0001232,MID257591772,MERCHANT_01232,7994,GBR,2022-01-18,LOW,Video Game Arcades
M0001233,MID712626238,MERCHANT_01233,5311,ESP,2022-01-21,LOW,Department Stores
M0001234,MID144088751,MERCHANT_01234,5411,GBR,2024-05-11,LOW,"Grocery Stores, Supermarkets"
M0001235,MID386651079,MERCHANT_01235,4829,SGP,2021-10-16,MEDIUM,Wire Transfer Money Orders
M0001236,MID639043469,MERCHANT_01236,7994,USA,2022-01-29,LOW,Video Game Arcades
M0001237,MID620320898,MERCHANT_01237,5732,IND,2024-05-05,LOW,Electronics Sales
M0001238,MID212856657,MERCHANT_01238,5814,GBR,2024-05-24,LOW,Fast Food Restaurants
M0001239,MID853567701,MERCHANT_01239,5411,GBR,2022-01-23,LOW,"Grocery Stores, Supermarkets"
M0001240,MID498871876,MERCHANT_01240,4722,FRA,2024-04-04,LOW,Travel Agencies
M0001241,MID880413131,MERCHANT_01241,5411,GBR,2021-07-14,LOW,"Grocery Stores, Supermarkets"
M0001242,MID212599285,MERCHANT_01242,5814,IND,2023-01-12,LOW,Fast Food Restaurants
M0001243,MID210046525,MERCHANT_01243,7994,DEU,2022-06-25,MEDIUM,Video Game Arcades
M0001244,MID600357684,MERCHANT_01244,7994,GBR,2023-10-03,LOW,Video Game Arcades
M0001245,MID318485347,MERCHANT_01245,5411,GBR,2023-02-17,MEDIUM,"Grocery Stores, Supermarkets"
M0001246,MID245040798,MERCHANT_01246,4722,USA,2022-02-08,LOW,Travel Agencies
M0001247,MID737767270,MERCHANT_01247,4829,USA,2024-02-14,LOW,Wire Transfer Money Orders
M0001248,MID680606362,MERCHANT_01248,5411,NGA,2023-12-21,LOW,"Grocery Stores, Supermarkets"
M0001249,MID169065570,MERCHANT_01249,5094,USA,2023-03-20,LOW,"Jewelry, Watches, Silverware"
M0001250,MID958330781,MERCHANT_01250,6011,DEU,2022-01-24,LOW,Automated Cash Disbursements
M0001251,MID911062234,MERCHANT_01251,6051,GBR,2021-11-02,LOW,Non-Financial Institutions - Currency Dealers
M0001252,MID957750883,MERCHANT_01252,7011,USA,2021-09-12,LOW,"Hotels, Motels, Resorts"
M0001253,MID748687480,MERCHANT_01253,5732,USA,2024-04-10,LOW,Electronics Sales
M0001254,MID114470186,MERCHANT_01254,4511,BRA,2022-11-26,LOW,"Airlines, Air Carriers"
M0001255,MID395356267,MERCHANT_01255,5812,USA,2021-11-13,LOW,"Eating Places, Restaurants"
M0001256,MID342204945,MERCHANT_01256,5814,IND,2023-01-29,LOW,Fast Food Restaurants
M0001257,MID461016967,MERCHANT_01257,6051,ESP,2023-05-18,MEDIUM,Non-Financial Institutions - Currency Dealers
M0001258,MID983210822,MERCHANT_01258,5999,BRA,2022-01-14,LOW,Miscellaneous Retail Stores
M0001259,MID398066084,MERCHANT_01259,6051,CAN,2022-03-24,LOW,Non-Financial Institutions - Currency Dealers
M0001260,MID863872128,MERCHANT_01260,4829,USA,2023-01-04,LOW,Wire Transfer Money Orders
M0001261,MID297359057,MERCHANT_01261,5999,ARE,2021-07-30,LOW,Miscellaneous Retail Stores
M0001262,MID342288040,MERCHANT_01262,5945,BRA,2022-12-01,LOW,"Hobby, Toy, and Game Shops"
M0001263,MID549732199,MERCHANT_01263,5411,USA,2022-12-14,LOW,"Grocery Stores, Supermarkets"
M0001264,MID213881659,MERCHANT_01264,5812,IND,2022-10-20,LOW,"Eating Places, Restaurants"
M0001265,MID929208687,MERCHANT_01265,5732,GBR,2024-04-14,HIGH,Electronics Sales
M0001266,MID732911007,MERCHANT_01266,5945,USA,2024-05-04,LOW,"Hobby, Toy, and Game Shops"
M0001267,MID244784488,MERCHANT_01267,5945,IND,2022-05-14,LOW,"Hobby, Toy, and Game Shops"
M0001268,MID741767522,MERCHANT_01268,5732,USA,2024-10-26,MEDIUM,Electronics Sales
M0001269,MID390856610,MERCHANT_01269,5411,GBR,2025-04-14,LOW,"Grocery Stores, Supermarkets"
M0001270,MID916172217,MERCHANT_01270,5411,USA,2024-08-07,LOW,"Grocery Stores, Supermarkets"
M0001271,MID914749787,MERCHANT_01271,5999,GBR,2024-05-13,LOW,Miscellaneous Retail Stores
M0001272,MID815009704,MERCHANT_01272,7994,CAN,2022-12-17,LOW,Video Game Arcades
M0001273,MID882351336,MERCHANT_01273,5411,DEU,2025-05-03,LOW,"Grocery Stores, Supermarkets"
M0001274,MID136540014,MERCHANT_01274,7011,USA,2024-05-28,LOW,"Hotels, Motels, Resorts"
M0001275,MID155483419,MERCHANT_01275,4829,USA,2025-03-06,LOW,Wire Transfer Money Orders
M0001276,MID185541380,MERCHANT_01276,5094,CAN,2021-04-27,LOW,"Jewelry, Watches, Silverware"
M0001277,MID255236775,MERCHANT_01277,7994,USA,2022-07-04,LOW,Video Game Arcades
M0001278,MID226323796,MERCHANT_01278,5732,SGP,2024-10-01,LOW,Electronics Sales
M0001279,MID425637648,MERCHANT_01279,6011,FRA,2025-03-21,LOW,Automated Cash Disbursements
M0001280,MID413691632,MERCHANT_01280,5311,USA,2022-02-13,LOW,Department Stores
M0001281,MID302056043,MERCHANT_01281,5411,USA,2023-03-04,MEDIUM,"Grocery Stores, Supermarkets"
M0001282,MID535946073,MERCHANT_01282,5311,USA,2022-06-04,HIGH,Department Stores
M0001283,MID865668332,MERCHANT_01283,5812,USA,2021-08-17,MEDIUM,"Eating Places, Restaurants"
M0001284,MID181076650,MERCHANT_01284,5732,GBR,2021-07-05,HIGH,Electronics Sales
M0001285,MID558890939,MERCHANT_01285,5999,USA,2023-07-30,LOW,Miscellaneous Retail Stores
M0001286,MID515916734,MERCHANT_01286,5999,GBR,2024-04-25,MEDIUM,Miscellaneous Retail Stores
M0001287,MID732858636,MERCHANT_01287,5999,USA,2023-03-11,LOW,Miscellaneous Retail Stores
M0001288,MID266892588,MERCHANT_01288,5814,GBR,2022-01-23,LOW,Fast Food Restaurants
M0001289,MID520046077,MERCHANT_01289,7994,NGA,2022-04-10,LOW,Video Game Arcades
M0001290,MID229553658,MERCHANT_01290,5814,GBR,2023-03-26,MEDIUM,Fast Food Restaurants
M0001291,MID169419383,MERCHANT_01291,5411,ESP,2023-12-14,LOW,"Grocery Stores, Supermarkets"
M0001292,MID677155967,MERCHANT_01292,5411,USA,2024-01-27,LOW,"Grocery Stores, Supermarkets"
M0001293,MID252582259,MERCHANT_01293,5411,AUS,2024-12-06,LOW,"Grocery Stores, Supermarkets"
M0001294,MID475557444,MERCHANT_01294,4511,ESP,2023-03-26,MEDIUM,"Airlines, Air Carriers"
M0001295,MID886220446,MERCHANT_01295,4829,GBR,2022-02-20,LOW,Wire Transfer Money Orders
M0001296,MID616322057,MERCHANT_01296,5411,GBR,2023-02-01,LOW,"Grocery Stores, Supermarkets"
M0001297,MID571615815,MERCHANT_01297,7011,BRA,2023-09-26,LOW,"Hotels, Motels, Resorts"
M0001298,MID693846997,MERCHANT_01298,5732,GBR,2024-11-03,LOW,Electronics Sales
M0001299,MID297572042,MERCHANT_01299,5812,GBR,2024-03-07,LOW,"Eating Places, Restaurants"
M0001300,MID773541316,MERCHANT_01300,4829,USA,2022-07-19,HIGH,Wire Transfer Money Orders
M0001301,MID405678941,MERCHANT_01301,7994,GBR,2024-04-06,LOW,Video Game Arcades
M0001302,MID798557548,MERCHANT_01302,5812,USA,2024-08-02,LOW,"Eating Places, Restaurants"
M0001303,MID272744178,MERCHANT_01303,5812,USA,2022-12-10,LOW,"Eating Places, Restaurants"
M0001304,MID166988826,MERCHANT_01304,5999,ESP,2023-05-22,LOW,Miscellaneous Retail Stores
M0001305,MID343440137,MERCHANT_01305,5411,GBR,2023-10-24,LOW,"Grocery Stores, Supermarkets"
M0001306,MID467980581,MERCHANT_01306,7011,NGA,2023-03-10,MEDIUM,"Hotels, Motels, Resorts"
M0001307,MID572518380,MERCHANT_01307,5732,USA,2023-02-26,LOW,Electronics Sales
M0001308,MID954063410,MERCHANT_01308,5732,FRA,2025-02-15,LOW,Electronics Sales
M0001309,MID383977840,MERCHANT_01309,6051,ESP,2022-06-11,MEDIUM,Non-Financial Institutions - Currency Dealers
M0001310,MID546340233,MERCHANT_01310,4511,USA,2023-10-19,LOW,"Airlines, Air Carriers"
M0001311,MID148478709,MERCHANT_01311,4829,ESP,2024-09-22,LOW,Wire Transfer Money Orders
M0001312,MID818574663,MERCHANT_01312,4511,GBR,2022-10-16,LOW,"Airlines, Air Carriers"
M0001313,MID392627185,MERCHANT_01313,5411,ESP,2021-09-28,LOW,"Grocery Stores, Supermarkets"
M0001314,MID905606062,MERCHANT_01314,4722,ESP,2024-12-25,LOW,Travel Agencies
M0001315,MID407287418,MERCHANT_01315,5945,IND,2024-11-15,LOW,"Hobby, Toy, and Game Shops"
M0001316,MID593334535,MERCHANT_01316,5732,CAN,2024-09-01,LOW,Electronics Sales
M0001317,MID935318479,MERCHANT_01317,5814,AUS,2023-04-22,LOW,Fast Food Restaurants
M0001318,MID293148954,MERCHANT_01318,4829,SGP,2021-06-27,MEDIUM,Wire Transfer Money Orders
M0001319,MID665997038,MERCHANT_01319,7994,USA,2024-12-17,LOW,Video Game Arcades
M0001320,MID781358061,MERCHANT_01320,4511,USA,2022-11-10,MEDIUM,"Airlines, Air Carriers"
M0001321,MID691682173,MERCHANT_01321,5999,USA,2024-03-24,LOW,Miscellaneous Retail Stores
M0001322,MID634615408,MERCHANT_01322,5411,GBR,2021-12-24,LOW,"Grocery Stores, Supermarkets"
M0001323,MID271936483,MERCHANT_01323,5999,GBR,2022-06-22,LOW,Miscellaneous Retail Stores
M0001324,MID969061673,MERCHANT_01324,5999,CAN,2023-07-03,MEDIUM,Miscellaneous Retail Stores
