cardholder_id,historical_txn_count,historical_fraud_count,historical_chargebacks,historical_failed_auths,avg_historical_amount,std_historical_amount,p95_historical_amount,usual_online_rate,usual_international_rate,usual_contactless_rate,distinct_merchants_180d,distinct_countries_180d,top_mcc,top_country,days_since_last_historical_txn,historical_fraud_rate,historical_failed_auth_rate,historical_chargeback_rate,distinct_devices_180d,distinct_ip_hashes_180d,distinct_ip_countries_180d,avg_historical_device_risk,avg_historical_ip_risk,risky_ip_event_rate_180d,failed_login_events_180d
CH0000117,37,0,0,3,82.56864864864865,67.36584145800708,215.2299999999997,0.4054054054054054,0.7027027027027027,0.2702702702702703,37,12,5411,GBR,16,0.0,0.081081081081081,0.0,1,11,11,24.58108108108108,21.02972972972973,0.0,2
CH0000118,35,0,0,3,36.158,26.52361298696603,71.49099999999993,0.1714285714285714,0.9142857142857144,0.2857142857142857,35,9,5411,GBR,9,0.0,0.0857142857142857,0.0,1,9,9,25.834285714285716,21.7,0.0,5
CH0000119,26,0,0,2,144.2526923076923,92.20963427137934,332.28,0.1153846153846153,0.8461538461538461,0.3846153846153846,26,10,4511,GBR,0,0.0,0.0769230769230769,0.0,1,7,7,23.957692307692305,21.65,0.0,5
CH0000120,30,0,0,1,38.946000000000005,36.147392293983984,114.54699999999984,0.2666666666666666,0.5666666666666667,0.2666666666666666,30,9,5814,GBR,3,0.0,0.0333333333333333,0.0,1,9,9,25.12666666666667,21.34333333333333,0.0,4
CH0000121,25,0,0,0,100.382,88.12801224166277,203.12799999999996,0.36,0.72,0.32,24,8,5814,GBR,2,0.0,0.0,0.0,1,8,8,25.831999999999997,21.076,0.0,6
CH0000122,36,0,0,4,124.73138888888889,106.46614042979051,296.18,0.1111111111111111,1.0,0.2777777777777778,35,9,5411,USA,4,0.0,0.1111111111111111,0.0,1,10,10,25.533333333333335,22.61388888888889,0.0,4
CH0000123,36,0,1,1,51.41333333333333,38.25437110411604,104.3175,0.1666666666666666,0.7222222222222222,0.4722222222222222,36,9,5411,GBR,4,0.0,0.0277777777777777,0.0277777777777777,1,6,6,24.436111111111114,20.366666666666667,0.0,5
CH0000124,27,0,0,1,21.726666666666667,21.35890986846545,69.55399999999997,0.4074074074074074,0.7777777777777778,0.2962962962962963,27,8,5732,GBR,9,0.0,0.037037037037037,0.0,1,8,8,25.755555555555556,22.12222222222222,0.0,5
CH0000125,30,0,0,0,488.6103333333333,345.5525397796418,1160.3059999999996,0.3333333333333333,0.8,0.3666666666666666,29,12,5812,GBR,2,0.0,0.0,0.0,1,9,9,23.14,22.259999999999998,0.0,2
CH0000126,32,0,0,0,43.13125,33.89167342311906,119.039,0.4375,0.8125,0.25,32,10,5814,GBR,8,0.0,0.0,0.0,1,10,10,24.159375,19.6125,0.0,3
CH0000127,16,0,0,0,112.87625,76.86099356413932,234.66,0.5625,0.9375,0.25,16,7,5814,GBR,3,0.0,0.0,0.0,1,6,6,25.3875,22.50625,0.0,1
CH0000128,27,0,0,0,54.25777777777778,33.395553864979064,119.432,0.1111111111111111,0.6666666666666666,0.4074074074074074,27,9,5411,GBR,7,0.0,0.0,0.0,1,7,7,25.703703703703702,20.685185185185187,0.0,2
CH0000129,31,0,1,0,310.47967741935486,208.3877048753736,725.1099999999999,0.2580645161290322,0.7419354838709677,0.4193548387096774,30,10,5411,USA,6,0.0,0.0,0.032258064516129,1,7,7,23.438709677419357,20.92258064516129,0.0,5
CH0000130,33,1,0,2,57.92878787878787,41.20149623781701,90.36,0.3333333333333333,0.7272727272727273,0.3636363636363636,33,12,5411,USA,0,0.0303030303030303,0.0606060606060606,0.0,2,12,11,24.21212121212121,20.493939393939392,0.0,6
CH0000131,24,0,0,1,57.4175,45.8311843000792,140.28099999999998,0.25,0.75,0.5416666666666666,24,9,4722,GBR,8,0.0,0.0416666666666666,0.0,1,8,8,25.587500000000002,19.654166666666665,0.0,5
CH0000132,38,0,1,0,146.0284210526316,123.6948540633921,373.69499999999977,0.4210526315789473,0.8947368421052632,0.3684210526315789,38,9,5411,GBR,5,0.0,0.0,0.0263157894736842,1,9,9,24.139473684210525,18.96578947368421,0.0,6
CH0000133,27,0,0,0,30.40851851851852,21.009445806717824,67.33,0.1851851851851851,0.6296296296296297,0.3333333333333333,27,7,5814,GBR,3,0.0,0.0,0.0,1,7,7,23.67037037037037,20.79259259259259,0.0,2
CH0000134,34,1,0,2,72.67176470588235,86.63006037414385,264.62449999999967,0.3529411764705882,0.7941176470588235,0.5,33,11,5732,GBR,3,0.0294117647058823,0.0588235294117647,0.0,2,12,11,24.561764705882354,20.444117647058825,0.0,4
CH0000135,35,0,0,3,160.41114285714286,165.15690619335706,491.741,0.2,0.9714285714285714,0.3142857142857143,35,11,5411,GBR,22,0.0,0.0857142857142857,0.0,1,10,10,25.108571428571427,20.98,0.0,7
CH0000136,33,0,0,1,269.6281818181818,180.3139785633408,651.6839999999999,0.2727272727272727,0.9696969696969696,0.3636363636363636,33,10,5411,GBR,1,0.0,0.0303030303030303,0.0,1,9,9,25.53030303030303,21.075757575757574,0.0,6
CH0000137,36,1,0,2,34.587500000000006,30.890932592406003,114.355,0.1944444444444444,0.7222222222222222,0.4444444444444444,36,12,5411,USA,3,0.0277777777777777,0.0555555555555555,0.0,2,12,11,23.822222222222223,21.805555555555557,0.0,5
CH0000138,30,0,0,0,47.99433333333333,35.17418250730884,100.38599999999995,0.1,0.7666666666666667,0.3333333333333333,30,6,5411,USA,0,0.0,0.0,0.0,1,6,6,25.7,22.38,0.0,3
CH0000139,31,0,0,0,110.12258064516128,72.26188843218081,229.095,0.1290322580645161,0.7096774193548387,0.3225806451612903,31,10,5411,GBR,2,0.0,0.0,0.0,1,9,9,25.322580645161292,21.43548387096774,0.0,3
CH0000140,35,0,1,0,16.95657142857143,14.970990761126933,50.12699999999997,0.4285714285714285,0.9142857142857144,0.3714285714285714,34,10,5999,USA,0,0.0,0.0,0.0285714285714285,1,9,9,26.31714285714286,22.345714285714287,0.0,2
CH0000141,38,0,0,2,251.47894736842107,185.2294200669037,607.3185,0.5526315789473685,0.7631578947368421,0.3684210526315789,38,12,5814,GBR,2,0.0,0.0526315789473684,0.0,1,10,10,23.29736842105263,21.539473684210527,0.0,3
CH0000142,30,0,1,0,39.029,27.050861589949783,79.02949999999997,0.2666666666666666,0.9333333333333332,0.4,29,9,5411,GBR,11,0.0,0.0,0.0333333333333333,1,6,6,23.873333333333335,21.34333333333333,0.0,5
CH0000143,31,0,0,1,65.5816129032258,50.81733602467922,155.73000000000002,0.3548387096774194,0.7741935483870968,0.3870967741935484,31,10,5999,GBR,13,0.0,0.032258064516129,0.0,1,9,9,24.39032258064516,19.929032258064513,0.0,4
CH0000144,26,0,0,3,110.82500000000002,104.3170195222237,298.4125,0.1153846153846153,0.7307692307692307,0.3461538461538461,26,9,5999,USA,2,0.0,0.1153846153846153,0.0,1,9,9,24.892307692307693,21.180769230769233,0.0,8
CH0000145,33,2,1,4,113.70454545454544,80.38879621451103,267.254,0.5151515151515151,0.9090909090909092,0.4545454545454545,32,9,5411,GBR,12,0.0606060606060606,0.1212121212121212,0.0303030303030303,3,9,7,24.624242424242425,21.845454545454544,0.0,5
CH0000146,35,0,0,0,50.19228571428572,43.38810694226719,145.09699999999992,0.7714285714285715,0.7142857142857143,0.3142857142857143,35,9,5814,GBR,9,0.0,0.0,0.0,1,9,9,24.07714285714286,19.94857142857143,0.0,2
CH0000147,31,0,0,0,361.3248387096774,276.50516538720655,802.415,0.3870967741935484,0.6451612903225806,0.2580645161290322,31,10,5411,GBR,16,0.0,0.0,0.0,1,7,7,24.406451612903226,20.225806451612904,0.0,3
CH0000148,41,0,0,1,17.25390243902439,16.832805749198318,46.75,0.4390243902439024,0.8048780487804879,0.3902439024390244,41,9,5999,GBR,4,0.0,0.024390243902439,0.0,1,8,8,26.139024390243904,21.15609756097561,0.0,2
CH0000149,29,0,0,1,28.04965517241379,15.6623177181865,57.88399999999999,0.1034482758620689,0.6551724137931034,0.4137931034482758,29,12,4829,USA,6,0.0,0.0344827586206896,0.0,1,9,9,25.50344827586207,22.055172413793105,0.0,6
CH0000150,31,0,0,2,54.4041935483871,44.45574314410484,151.01,0.2258064516129032,0.5806451612903226,0.3870967741935484,31,9,5814,GBR,10,0.0,0.064516129032258,0.0,1,9,9,24.55483870967742,20.083870967741937,0.0,3
CH0000151,32,0,0,2,41.24875,34.76876627182098,87.037,0.21875,0.8125,0.375,31,10,5411,GBR,1,0.0,0.0625,0.0,1,10,10,24.178125,22.5375,0.0,3
CH0000152,36,0,0,3,238.17277777777772,156.90435773992314,437.59,0.1111111111111111,0.6111111111111112,0.2777777777777778,36,9,5411,GBR,0,0.0,0.0833333333333333,0.0,1,8,8,24.74722222222222,22.369444444444444,0.0,4
CH0000153,31,0,0,1,22.521290322580644,16.57239868816732,52.955,0.2258064516129032,0.935483870967742,0.3548387096774194,31,9,5411,GBR,0,0.0,0.032258064516129,0.0,1,9,9,24.64516129032258,22.261290322580646,0.0,0
CH0000154,23,0,0,1,409.2534782608696,384.05121172014987,1217.5749999999998,0.4782608695652174,0.9565217391304348,0.4347826086956521,23,9,4722,GBR,3,0.0,0.0434782608695652,0.0,1,8,8,23.891304347826086,22.213043478260868,0.0,3
CH0000155,23,1,1,0,62.76565217391304,49.96494960798082,137.40399999999997,0.1739130434782608,0.8260869565217391,0.4782608695652174,23,9,5411,GBR,1,0.0434782608695652,0.0,0.0434782608695652,2,9,8,23.85217391304348,21.44782608695652,0.0,2
CH0000156,24,0,0,0,26.932916666666667,16.816382664110527,55.162999999999975,0.1666666666666666,0.7916666666666666,0.2916666666666667,24,8,5411,GBR,13,0.0,0.0,0.0,1,7,7,23.65416666666667,21.900000000000002,0.0,2
CH0000157,29,1,0,4,18.561034482758625,12.66507214598694,45.072,0.3103448275862069,0.8620689655172413,0.4827586206896552,29,10,5814,GBR,3,0.0344827586206896,0.1379310344827586,0.0,2,10,9,25.28620689655172,21.20689655172414,0.0,1
CH0000158,27,0,0,0,82.9,73.16778478790532,244.223,0.2222222222222222,0.7037037037037037,0.5555555555555556,26,8,5999,GBR,17,0.0,0.0,0.0,1,7,7,24.64074074074074,20.41111111111111,0.0,4
CH0000159,31,0,0,3,39.09451612903226,26.626969891285,81.55,0.2903225806451613,0.935483870967742,0.3870967741935484,30,8,5999,GBR,18,0.0,0.0967741935483871,0.0,1,7,7,26.18064516129032,21.661290322580644,0.0,4
CH0000160,22,0,2,1,116.86545454545454,123.08004746146663,234.498,0.4090909090909091,0.8636363636363636,0.3636363636363636,22,7,5999,USA,13,0.0,0.0454545454545454,0.0909090909090909,1,7,7,24.44545454545454,18.69090909090909,0.0,3
CH0000161,38,2,0,2,68.93552631578947,66.28545613980076,206.3029999999999,0.5789473684210527,0.9473684210526316,0.3421052631578947,38,10,5814,GBR,5,0.0526315789473684,0.0526315789473684,0.0,3,11,9,25.849999999999998,21.28421052631579,0.0,6
CH0000162,30,0,0,1,152.71566666666666,111.78093390208812,363.0394999999996,0.3333333333333333,0.9666666666666668,0.4,30,9,5411,GBR,0,0.0,0.0333333333333333,0.0,1,8,8,26.703333333333333,21.34333333333333,0.0,3
CH0000163,30,0,0,2,81.87599999999999,56.25633509766424,191.29649999999975,0.4,0.7666666666666667,0.2333333333333333,30,10,4722,GBR,10,0.0,0.0666666666666666,0.0,1,9,9,25.35,20.846666666666668,0.0,3
CH0000164,28,0,0,0,77.05464285714287,48.36009439090617,171.66499999999996,0.7857142857142857,0.9642857142857144,0.25,28,8,5411,USA,9,0.0,0.0,0.0,1,6,6,25.90357142857143,21.228571428571428,0.0,5
CH0000165,46,0,1,1,216.40804347826088,164.67342757536892,553.225,0.2608695652173913,0.717391304347826,0.3043478260869565,44,12,5411,GBR,1,0.0,0.0217391304347826,0.0217391304347826,1,11,11,25.039130434782606,21.971739130434784,0.0,9
CH0000166,23,0,0,0,123.53434782608696,123.8817599320962,401.01399999999984,0.4782608695652174,0.9565217391304348,0.391304347826087,23,10,5411,GBR,0,0.0,0.0,0.0,1,9,9,22.834782608695654,21.460869565217394,0.0,6
CH0000167,28,0,0,0,139.33035714285714,110.62566772285255,346.45899999999983,0.4642857142857143,0.7857142857142857,0.3571428571428571,28,9,5814,GBR,9,0.0,0.0,0.0,1,8,8,24.767857142857142,20.660714285714285,0.0,3
CH0000168,30,0,0,1,254.2873333333333,227.9351572484707,807.8379999999994,0.6333333333333333,0.6,0.4,30,9,5411,GBR,0,0.0,0.0333333333333333,0.0,1,9,9,25.683333333333334,20.413333333333334,0.0,7
CH0000169,28,0,0,1,85.89,66.86406885393457,208.278,0.25,0.8928571428571429,0.5357142857142857,28,9,5999,GBR,17,0.0,0.0357142857142857,0.0,1,9,9,23.88214285714286,19.72142857142857,0.0,4
CH0000170,38,0,0,2,98.38736842105264,93.59305690592508,262.7369999999998,0.3157894736842105,0.8421052631578947,0.3947368421052631,38,10,5411,GBR,0,0.0,0.0526315789473684,0.0,1,9,9,24.99736842105263,20.371052631578948,0.0,6
CH0000171,30,0,0,1,174.18133333333333,174.290647299538,493.2379999999999,0.5666666666666667,0.9,0.3333333333333333,29,10,5411,GBR,1,0.0,0.0333333333333333,0.0,1,9,9,23.723333333333336,20.673333333333336,0.0,2
CH0000172,30,0,0,0,14.015666666666666,8.808060839204417,31.0475,0.4666666666666667,0.9,0.4333333333333333,30,11,5732,GBR,6,0.0,0.0,0.0,1,9,9,25.87333333333333,20.663333333333334,0.0,1
CH0000173,32,0,0,0,81.445625,70.8145764080732,254.088,0.09375,1.0,0.5,32,10,5999,GBR,0,0.0,0.0,0.0,1,11,11,24.440625,21.99375,0.0,5
CH0000174,44,0,0,3,71.37727272727273,60.23562275101802,152.2,0.2727272727272727,0.8181818181818182,0.2727272727272727,44,10,5814,GBR,0,0.0,0.0681818181818181,0.0,1,9,9,25.75,20.95,0.0,8
CH0000175,30,0,0,2,149.06300000000002,105.82461346410666,314.3234999999999,0.5333333333333333,0.8333333333333334,0.2666666666666666,29,11,5814,IND,0,0.0,0.0666666666666666,0.0,1,9,9,25.163333333333334,21.07,0.0,5
CH0000176,41,1,1,1,46.88390243902439,34.06439136973159,107.29,0.4146341463414634,0.8780487804878049,0.3902439024390244,41,12,5411,GBR,2,0.024390243902439,0.024390243902439,0.024390243902439,2,10,9,24.53170731707317,22.451219512195124,0.0,8
CH0000177,36,2,1,3,234.43694444444444,227.17990137232576,669.1925,0.3888888888888889,0.6944444444444444,0.3888888888888889,36,10,5411,GBR,1,0.0555555555555555,0.0833333333333333,0.0277777777777777,3,11,9,26.23888888888889,21.452777777777776,0.0,4
CH0000178,24,0,0,0,48.70125,33.52679723970326,107.99099999999994,0.5416666666666666,0.5416666666666666,0.4166666666666667,24,7,5732,GBR,0,0.0,0.0,0.0,1,5,5,25.55,20.4875,0.0,3
CH0000179,37,1,2,2,56.3418918918919,53.25792047708531,182.3499999999999,0.2162162162162162,0.972972972972973,0.4054054054054054,37,10,5411,GBR,1,0.027027027027027,0.054054054054054,0.054054054054054,2,11,10,24.37837837837838,21.845945945945946,0.0,5
CH0000180,37,0,1,0,49.72216216216216,40.632287731634136,132.78599999999994,0.2162162162162162,1.0,0.3513513513513513,37,9,5732,GBR,4,0.0,0.0,0.027027027027027,1,9,9,25.416216216216217,21.51621621621622,0.0,4
CH0000181,32,1,0,1,265.4346875,230.3181318900415,640.3665,0.25,0.96875,0.28125,32,12,5411,GBR,6,0.03125,0.03125,0.0,2,12,12,25.103125,22.30625,0.0,1
CH0000182,36,0,0,1,16.86861111111111,9.484930951711254,33.7325,0.5,0.5833333333333334,0.3611111111111111,36,9,5411,GBR,3,0.0,0.0277777777777777,0.0,1,8,8,25.775,20.783333333333335,0.0,2
CH0000183,30,0,0,1,346.76233333333334,270.1662447033797,897.1679999999996,0.2,0.6333333333333333,0.4333333333333333,29,10,5999,GBR,2,0.0,0.0333333333333333,0.0,1,10,10,24.763333333333332,20.45,0.0,5
CH0000184,42,0,1,2,283.1807142857143,226.73525788410157,833.6904999999998,0.4047619047619047,0.9761904761904762,0.2857142857142857,42,11,5411,GBR,2,0.0,0.0476190476190476,0.0238095238095238,1,11,11,25.26666666666667,22.554761904761904,0.0,7
CH0000185,38,1,1,0,51.28236842105263,37.2737261594081,127.17749999999998,0.1578947368421052,0.631578947368421,0.3421052631578947,38,11,5814,GBR,4,0.0263157894736842,0.0,0.0263157894736842,2,11,11,24.776315789473685,21.152631578947368,0.0,6
CH0000186,26,0,0,1,223.0392307692308,160.18492460710718,513.4875,0.0769230769230769,0.6538461538461539,0.5384615384615384,26,7,5411,USA,6,0.0,0.0384615384615384,0.0,1,7,7,25.04615384615385,22.057692307692307,0.0,3
CH0000187,39,0,0,2,83.93179487179488,87.4116778261227,170.58200000000005,0.0769230769230769,0.6666666666666666,0.4102564102564102,38,9,5411,GBR,6,0.0,0.0512820512820512,0.0,1,9,9,25.046153846153846,22.076923076923077,0.0,6
CH0000188,36,0,0,1,404.7969444444445,298.27019919931126,985.9175,0.0277777777777777,0.9722222222222222,0.2777777777777778,36,11,5999,GBR,0,0.0,0.0277777777777777,0.0,1,9,9,24.205555555555556,22.336111111111112,0.0,5
CH0000189,22,0,0,0,177.8440909090909,138.77945335295036,375.3884999999999,0.4545454545454545,0.8636363636363636,0.2727272727272727,22,10,5411,GBR,1,0.0,0.0,0.0,1,9,9,22.636363636363637,21.431818181818183,0.0,2
CH0000190,25,0,0,1,708.5416,607.6666651056867,1578.5939999999996,0.2,0.8,0.28,24,7,5814,USA,9,0.0,0.04,0.0,1,7,7,24.404,21.531999999999996,0.0,4
CH0000191,28,0,0,0,26.1775,15.908164832353648,53.24949999999999,0.1071428571428571,0.6428571428571429,0.3214285714285714,28,5,5814,GBR,7,0.0,0.0,0.0,1,5,5,25.84642857142857,20.917857142857144,0.0,5
CH0000192,42,0,1,0,92.25285714285714,62.1538458785238,204.5085,0.6904761904761905,0.6904761904761905,0.2857142857142857,42,11,4829,GBR,0,0.0,0.0,0.0238095238095238,1,11,11,24.79285714285714,20.19047619047619,0.0,6
CH0000193,35,0,0,2,26.034,26.765563938411177,80.15899999999986,0.2,0.8571428571428571,0.3428571428571428,35,9,5411,GBR,4,0.0,0.0571428571428571,0.0,1,9,9,25.322857142857142,22.05142857142857,0.0,6
CH0000194,24,0,0,0,66.97208333333333,70.71038014809712,184.05199999999996,0.125,0.6666666666666666,0.4166666666666667,24,8,5732,USA,5,0.0,0.0,0.0,1,8,8,25.2625,19.891666666666666,0.0,2
CH0000195,31,0,0,2,421.0490322580645,333.5213474562495,1095.115,0.1290322580645161,0.8387096774193549,0.3225806451612903,31,10,5094,GBR,6,0.0,0.064516129032258,0.0,1,9,9,24.638709677419353,19.364516129032257,0.0,2
CH0000196,29,0,0,1,127.75758620689656,89.53140118157955,278.92,0.4827586206896552,0.8620689655172413,0.3448275862068966,29,9,5411,GBR,3,0.0,0.0344827586206896,0.0,1,8,8,25.103448275862068,20.844827586206897,0.0,3
CH0000197,24,0,0,0,191.7904166666667,147.46437047873093,399.7674999999999,0.3333333333333333,0.75,0.2916666666666667,23,7,4511,USA,5,0.0,0.0,0.0,1,6,6,24.441666666666666,20.379166666666666,0.0,6
CH0000198,31,0,0,1,156.55,102.82097059128226,352.76,0.3548387096774194,0.6774193548387096,0.3870967741935484,30,9,5814,GBR,3,0.0,0.032258064516129,0.0,1,9,9,23.396774193548385,19.838709677419356,0.0,7
CH0000199,24,1,0,1,119.94041666666668,102.0806898010276,294.74999999999994,0.375,0.9166666666666666,0.375,24,8,5814,GBR,11,0.0416666666666666,0.0416666666666666,0.0,2,8,8,26.816666666666666,19.679166666666667,0.0,3
CH0000200,32,0,0,2,64.4690625,58.321254486672295,194.0295,0.4375,0.84375,0.375,32,9,5732,GBR,5,0.0,0.0625,0.0,1,7,7,24.6,20.728125,0.0,4
CH0000201,36,0,2,4,37.70333333333333,21.73867915556443,74.19,0.1944444444444444,0.7777777777777778,0.3611111111111111,35,10,5814,GBR,1,0.0,0.1111111111111111,0.0555555555555555,1,8,8,24.141666666666666,21.405555555555555,0.0,5
CH0000202,28,0,0,3,61.26928571428572,67.50910709090768,154.91649999999996,0.25,0.7142857142857143,0.3571428571428571,25,9,5732,USA,2,0.0,0.1071428571428571,0.0,1,6,6,24.989285714285717,21.63214285714286,0.0,2
CH0000203,25,0,0,0,15.3296,10.16098727158603,35.997999999999955,0.24,0.92,0.48,25,8,5411,GBR,20,0.0,0.0,0.0,1,8,8,24.004,21.311999999999998,0.0,5
CH0000204,30,0,0,2,79.12533333333334,77.46467068966001,252.635,0.1333333333333333,0.9333333333333332,0.4,30,9,5411,GBR,1,0.0,0.0666666666666666,0.0,1,7,7,24.990000000000002,21.040000000000003,0.0,6
CH0000205,32,0,0,3,103.445625,75.97144964318568,277.6095,0.375,0.78125,0.3125,31,8,5945,USA,3,0.0,0.09375,0.0,1,7,7,25.221875,19.840625,0.0,2
CH0000206,49,0,0,1,55.294489795918366,49.7989953488532,149.91199999999984,0.2244897959183673,0.7346938775510204,0.3061224489795918,48,9,5814,GBR,7,0.0,0.0204081632653061,0.0,1,9,9,24.971428571428568,22.083673469387755,0.0,8
CH0000207,32,2,1,2,78.5078125,73.26019936629655,161.2445,0.4375,0.8125,0.46875,31,10,5814,GBR,3,0.0625,0.0625,0.03125,3,10,8,26.746875,23.059375,0.0,5
CH0000208,28,1,0,2,152.3957142857143,110.49329560450704,288.3565,0.4285714285714285,0.9642857142857144,0.4285714285714285,28,8,5411,GBR,4,0.0357142857142857,0.0714285714285714,0.0,2,9,8,24.907142857142855,19.782142857142855,0.0,5
CH0000209,40,0,0,1,237.14025,200.09942096159767,609.3009999999999,0.575,0.975,0.4,39,9,5411,GBR,2,0.0,0.025,0.0,1,9,9,25.9,21.1575,0.0,5
CH0000210,34,0,0,1,40.80823529411765,47.08758676227179,148.91849999999994,0.1176470588235294,0.9411764705882352,0.2941176470588235,34,11,5814,USA,0,0.0,0.0294117647058823,0.0,1,10,10,25.420588235294115,20.061764705882354,0.0,4
CH0000211,36,1,0,1,47.6025,28.99861084111247,105.235,0.3333333333333333,0.9444444444444444,0.4722222222222222,36,11,5094,USA,1,0.0277777777777777,0.0277777777777777,0.0,2,12,11,25.280555555555555,20.666666666666668,0.0,8
CH0000212,31,0,1,2,128.4074193548387,82.39429535138711,221.73,0.1612903225806451,0.7419354838709677,0.4193548387096774,31,9,5814,GBR,11,0.0,0.064516129032258,0.032258064516129,1,8,8,25.61935483870968,20.41290322580645,0.0,12
CH0000213,33,0,1,0,134.8181818181818,86.82893967647486,308.156,0.7575757575757576,0.7575757575757576,0.4242424242424242,33,10,5411,GBR,5,0.0,0.0,0.0303030303030303,1,8,8,24.51818181818182,21.472727272727273,0.0,4
CH0000214,36,0,1,1,277.9555555555555,380.2422056490119,966.165,0.2777777777777778,0.9444444444444444,0.3888888888888889,36,9,5411,GBR,4,0.0,0.0277777777777777,0.0277777777777777,1,9,9,26.225,20.397222222222222,0.0,1
CH0000215,33,0,0,2,304.40090909090907,318.15198579416835,608.2839999999998,0.0909090909090909,0.9393939393939394,0.4242424242424242,33,10,5999,USA,12,0.0,0.0606060606060606,0.0,1,10,10,25.03939393939394,20.09090909090909,0.0,5
CH0000216,27,0,0,1,552.7062962962963,443.8023723993524,1437.386,0.2592592592592592,0.5555555555555556,0.2592592592592592,25,7,5411,GBR,6,0.0,0.037037037037037,0.0,1,6,6,25.64814814814815,22.13703703703704,0.0,4
CH0000217,28,1,0,1,85.81464285714286,93.86939597050642,280.5639999999998,0.25,0.7857142857142857,0.3571428571428571,28,9,5411,GBR,1,0.0357142857142857,0.0357142857142857,0.0,2,10,9,25.360714285714288,21.010714285714283,0.0,2
CH0000218,30,0,0,1,302.463,236.5565915691795,699.9764999999999,0.2666666666666666,0.7666666666666667,0.4,30,8,5411,USA,1,0.0,0.0333333333333333,0.0,1,7,7,24.163333333333334,23.076666666666664,0.0,6
CH0000219,36,0,1,1,36.92083333333333,25.21838290669272,72.73,0.6388888888888888,0.6388888888888888,0.3888888888888889,35,8,5814,GBR,1,0.0,0.0277777777777777,0.0277777777777777,1,7,7,25.455555555555556,21.583333333333332,0.0,5
